source_path,source_filename,source_sha256,collection,canonical_filename,unit_type,top_level_unit,unit_identifier,document_title,topic_slug,destination_path,transformed_sha256,classification_evidence,status
25-06-05-02-constructors-cornell-notes.tex,25-06-05-02-constructors-cornell-notes.tex,db186c11178596c34193ac8285e543888528ef35c013f6cbe7be67214aa47fa3,cpp,25-06-05-02-constructors-cornell-notes.tex,Clause,25,25.06.05.02,Constructors,25-constructors,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/25-constructors/25-06-05-02-constructors-cornell-notes.tex,78096471da1402185b0bf2144ed399ed6335ef0b96e79360a9af87e73435c2fc,collection remainder after ISO-specific template classification,source_removed
25-06-05-03-operations-cornell-notes.tex,25-06-05-03-operations-cornell-notes.tex,525a41c6f15507da928f5786b22a4ff9ab2a6b01f7700b9884c9330c3afe570d,cpp,25-06-05-03-operations-cornell-notes.tex,Clause,25,25.06.05.03,Operations,25-operations,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/25-operations/25-06-05-03-operations-cornell-notes.tex,34eb171582d7acd979ee99a18c807d9b00abcccacaaaf0de8c42baad8d76f176,collection remainder after ISO-specific template classification,source_removed
25-07-range-access-cornell-notes.tex,25-07-range-access-cornell-notes.tex,14ee55d1447c9d3570b85356474069adc5f5e8ced05e8e02ea89705c68a48858,cpp,25-07-range-access-cornell-notes.tex,Clause,25,25.07,Range Access,25-range-access,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/25-range-access/25-07-range-access-cornell-notes.tex,89acd7095baf86c96929e8b760dd2c04fbb23be98a9a0dd6b0ee9b3906b09d01,collection remainder after ISO-specific template classification,source_removed
26-01-general-cornell-notes.tex,26-01-general-cornell-notes.tex,675d78c2801ad06bf203979399e2f6b2d798509a118fb9af497fb07796a29645,cpp,26-01-general-cornell-notes.tex,Clause,26,26.01,General,26-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-general/26-01-general-cornell-notes.tex,5300a6b68f3e4ce22f0df074e5a3af64afd192ddb7b80a164bad99c099babb7d,collection remainder after ISO-specific template classification,source_removed
26-02-header-ranges-synopsis-cornell-notes.tex,26-02-header-ranges-synopsis-cornell-notes.tex,645e1e1ecf8fe9e4e2a3574d654d820d8fdfb084fdf211b138395ea008bd5962,cpp,26-02-header-ranges-synopsis-cornell-notes.tex,Clause,26,26.02,Header Ranges Synopsis,26-header-ranges-synopsis,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-header-ranges-synopsis/26-02-header-ranges-synopsis-cornell-notes.tex,54129f5b1746d1b72f2ee4c0e0f2f97dc2a3bbc42b5a15ee2162c7308ee637ab,collection remainder after ISO-specific template classification,source_removed
26-03-01-general-cornell-notes.tex,26-03-01-general-cornell-notes.tex,b0b28cd1412151bcb99aa77b52c0f8a986bfb97723bba003751bf3c56f6cb7b3,cpp,26-03-01-general-cornell-notes.tex,Clause,26,26.03.01,General,26-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-general/26-03-01-general-cornell-notes.tex,74f32fc636ba8e0bb26b8041203bd4317e9e8e5ec0e080fc490df3e8a211c5b7,collection remainder after ISO-specific template classification,source_removed
26-03-02-ranges-begin-cornell-notes.tex,26-03-02-ranges-begin-cornell-notes.tex,d7f35750c1b21013a59c8d7c8117b799bf95aea82a2c8ec87132ae303da8041c,cpp,26-03-02-ranges-begin-cornell-notes.tex,Clause,26,26.03.02,Ranges Begin,26-ranges-begin,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-ranges-begin/26-03-02-ranges-begin-cornell-notes.tex,f4c0e1eef80e6e9c1e387d157641c4b8b7e2f3f1b43ebd608b6241e30d4fb4d6,collection remainder after ISO-specific template classification,source_removed
26-03-03-ranges-end-cornell-notes.tex,26-03-03-ranges-end-cornell-notes.tex,2199e758ee22ed162f920bd5f556af54dd0503126a1768ac09a3b7e3072ca39b,cpp,26-03-03-ranges-end-cornell-notes.tex,Clause,26,26.03.03,Ranges End,26-ranges-end,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-ranges-end/26-03-03-ranges-end-cornell-notes.tex,b585f5cab3f7a89cb0a6ea58eb967c690da0b9f15095722147997148ca6d5629,collection remainder after ISO-specific template classification,source_removed
26-03-04-ranges-cbegin-cornell-notes.tex,26-03-04-ranges-cbegin-cornell-notes.tex,48825f63d7a95dcf3f88dcca5e3c4e6590f8de12ff47fc5e741e62db7ac11a81,cpp,26-03-04-ranges-cbegin-cornell-notes.tex,Clause,26,26.03.04,Ranges Cbegin,26-ranges-cbegin,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-ranges-cbegin/26-03-04-ranges-cbegin-cornell-notes.tex,20363065661edad9046e18d0af5d96843bb782084ad37c6f766c55141d07bce7,collection remainder after ISO-specific template classification,source_removed
26-03-05-ranges-cend-cornell-notes.tex,26-03-05-ranges-cend-cornell-notes.tex,c37145aef8299ba3f32635cb6ea3d4ef6348c697ebf9a47b66412e05e3044b3d,cpp,26-03-05-ranges-cend-cornell-notes.tex,Clause,26,26.03.05,Ranges Cend,26-ranges-cend,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-ranges-cend/26-03-05-ranges-cend-cornell-notes.tex,aa5639f74d0e1fc7aa2457656b5bf1c69ce0b56713eb563820dfac7fc42062dd,collection remainder after ISO-specific template classification,source_removed
26-03-06-ranges-rbegin-cornell-notes.tex,26-03-06-ranges-rbegin-cornell-notes.tex,e6c608b03b33ffe30ec5d9aed3097de8c9d2b9a78ee358db9ab585f921bdab71,cpp,26-03-06-ranges-rbegin-cornell-notes.tex,Clause,26,26.03.06,Ranges Rbegin,26-ranges-rbegin,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-ranges-rbegin/26-03-06-ranges-rbegin-cornell-notes.tex,0335d8e4ab7b2eaa8193a0f80d2a21df4b1d7e67caa042eca39052f0b32241ee,collection remainder after ISO-specific template classification,source_removed
26-03-07-ranges-rend-cornell-notes.tex,26-03-07-ranges-rend-cornell-notes.tex,0ce2edf1b938939d5ab0dd7db2a7e9f2249d9f30e7733a50a32eb59bc5e4223e,cpp,26-03-07-ranges-rend-cornell-notes.tex,Clause,26,26.03.07,Ranges Rend,26-ranges-rend,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-ranges-rend/26-03-07-ranges-rend-cornell-notes.tex,17debdd5951dae3a0a6ece72aa4a6b6ea845c9d3b094ed6cd301d8df8abff21d,collection remainder after ISO-specific template classification,source_removed
26-03-08-ranges-crbegin-cornell-notes.tex,26-03-08-ranges-crbegin-cornell-notes.tex,ce7f3370f8d4775d51067446d3f79896b430ed3bb6065c15e46dcda10232d6c6,cpp,26-03-08-ranges-crbegin-cornell-notes.tex,Clause,26,26.03.08,Ranges Crbegin,26-ranges-crbegin,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-ranges-crbegin/26-03-08-ranges-crbegin-cornell-notes.tex,cb782fb6cf4c04e21ae1b8bbf4c74da77629418eeaf8583d94aa22f9d232cb51,collection remainder after ISO-specific template classification,source_removed
26-03-09-ranges-crend-cornell-notes.tex,26-03-09-ranges-crend-cornell-notes.tex,48c45ec6d1c29d4e903f9cbeba1787b36cf03a1f895a63456d12536e740213c1,cpp,26-03-09-ranges-crend-cornell-notes.tex,Clause,26,26.03.09,Ranges Crend,26-ranges-crend,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-ranges-crend/26-03-09-ranges-crend-cornell-notes.tex,cb4ec32078d9b00076343b2bc9a4ef9555d62583e472da774fbe12dd3c52af65,collection remainder after ISO-specific template classification,source_removed
26-03-10-ranges-size-cornell-notes.tex,26-03-10-ranges-size-cornell-notes.tex,daf36934e237051cf18e57bb9652688bb12ad2624a2acbeac7d113d4383bcda8,cpp,26-03-10-ranges-size-cornell-notes.tex,Clause,26,26.03.10,Ranges Size,26-ranges-size,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-ranges-size/26-03-10-ranges-size-cornell-notes.tex,61263429f8c5aa767c94509c86ff3ff48ec9360ca2c91cdf9e6f854c3cd4a09c,collection remainder after ISO-specific template classification,source_removed
26-03-11-ranges-ssize-cornell-notes.tex,26-03-11-ranges-ssize-cornell-notes.tex,b34c7766be958acd1fc12275cdd17b0200eec049fffce086f8035e34a994b3ed,cpp,26-03-11-ranges-ssize-cornell-notes.tex,Clause,26,26.03.11,Ranges Ssize,26-ranges-ssize,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-ranges-ssize/26-03-11-ranges-ssize-cornell-notes.tex,6849c7e21f425d3f1f6ac8df888a2b1a30316053b9c4c60512947dd65c4a7c52,collection remainder after ISO-specific template classification,source_removed
26-03-12-ranges-empty-cornell-notes.tex,26-03-12-ranges-empty-cornell-notes.tex,0fcf9fc12a44eb5e3cc20c497ef6b110df86b8d400c36e67d2edd6659ffe5c28,cpp,26-03-12-ranges-empty-cornell-notes.tex,Clause,26,26.03.12,Ranges Empty,26-ranges-empty,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-ranges-empty/26-03-12-ranges-empty-cornell-notes.tex,39a895a2fde58ae72491d16bf5d85a0ae20e3f2608e06a2854c298f7c3ef48f9,collection remainder after ISO-specific template classification,source_removed
26-03-13-ranges-data-cornell-notes.tex,26-03-13-ranges-data-cornell-notes.tex,911345dc0309c13f12b1e9011890b0117c2ae3c39346893a7bc451f53c0bdcbd,cpp,26-03-13-ranges-data-cornell-notes.tex,Clause,26,26.03.13,Ranges Data,26-ranges-data,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-ranges-data/26-03-13-ranges-data-cornell-notes.tex,293dad0410564dad6f5f2640f18c24dc51e1c728ea8d80eee36dff052159fc55,collection remainder after ISO-specific template classification,source_removed
26-03-14-ranges-cdata-cornell-notes.tex,26-03-14-ranges-cdata-cornell-notes.tex,831d3b87b2fd9ec3ba0ccfe555ac503293bb1f4c3b979103dfd507213aa867cb,cpp,26-03-14-ranges-cdata-cornell-notes.tex,Clause,26,26.03.14,Ranges Cdata,26-ranges-cdata,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-ranges-cdata/26-03-14-ranges-cdata-cornell-notes.tex,3d447b9a6177928986ca5de6631462778ed974b90c99485d8b78dce46230feb0,collection remainder after ISO-specific template classification,source_removed
26-04-01-general-cornell-notes.tex,26-04-01-general-cornell-notes.tex,6143f4cb85b11b0ded9683215ea025f0072efbfd78dc692263cf66ac1da95762,cpp,26-04-01-general-cornell-notes.tex,Clause,26,26.04.01,General,26-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-general/26-04-01-general-cornell-notes.tex,28f60c9408d3bbe3869e56a14753b9e134df0faf9587e22c4abeb9284a0b94e3,collection remainder after ISO-specific template classification,source_removed
26-04-02-ranges-cornell-notes.tex,26-04-02-ranges-cornell-notes.tex,f4e88a55dd24723f535daf55fa8b968d8b571a2ac647b888212019ce1b8335b6,cpp,26-04-02-ranges-cornell-notes.tex,Clause,26,26.04.02,Ranges,26-ranges,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-ranges/26-04-02-ranges-cornell-notes.tex,acffb40e69610176d26c4699f63edeb960df2411780f76b018d25c5cdfbe27c9,collection remainder after ISO-specific template classification,source_removed
26-04-03-sized-ranges-cornell-notes.tex,26-04-03-sized-ranges-cornell-notes.tex,3d786681c5548bf9b1ee4f04745c88f7fd0bbd3b4728617f8e43882fc843eaad,cpp,26-04-03-sized-ranges-cornell-notes.tex,Clause,26,26.04.03,Sized Ranges,26-sized-ranges,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-sized-ranges/26-04-03-sized-ranges-cornell-notes.tex,c7ecb2dd4534e9ad8900abb643e719abf11082961a75632075b3d22776a3ebee,collection remainder after ISO-specific template classification,source_removed
26-04-04-views-cornell-notes.tex,26-04-04-views-cornell-notes.tex,54001edc0646f3af0925e42c7692209786b1041806082dcf5abe95e20a3b4153,cpp,26-04-04-views-cornell-notes.tex,Clause,26,26.04.04,Views,26-views,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-views/26-04-04-views-cornell-notes.tex,929684bfa1a2420f65d7a9b5f1acb2e5461c40d520a205c115a12accac6805bc,collection remainder after ISO-specific template classification,source_removed
26-04-05-other-range-refinements-cornell-notes.tex,26-04-05-other-range-refinements-cornell-notes.tex,69daf6879d5e0b2b0e178119288cbca9a0ad32c4afc6cbf88662ee345c2fbd2d,cpp,26-04-05-other-range-refinements-cornell-notes.tex,Clause,26,26.04.05,Other Range Refinements,26-other-range-refinements,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-other-range-refinements/26-04-05-other-range-refinements-cornell-notes.tex,4e80d0b8bbbcab9bf63dcc0f80e90e8ee492c17f04373c0862586dfb76834d2f,collection remainder after ISO-specific template classification,source_removed
26-05-01-general-cornell-notes.tex,26-05-01-general-cornell-notes.tex,cf227ca0f4065a4b515a8b07f5bab82a758dcb3f8543dd9bf8b1593434bed491,cpp,26-05-01-general-cornell-notes.tex,Clause,26,26.05.01,General,26-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-general/26-05-01-general-cornell-notes.tex,116328f742921c81f22b0992bff1cbd6661ef191548d7b0e8ee4f2172fc1f39b,collection remainder after ISO-specific template classification,source_removed
26-05-02-helper-concepts-cornell-notes.tex,26-05-02-helper-concepts-cornell-notes.tex,7d5b59ccfc3761b017c3f76b7763d705a890ed653cc3493f17af7953d8ea2c73,cpp,26-05-02-helper-concepts-cornell-notes.tex,Clause,26,26.05.02,Helper Concepts,26-helper-concepts,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-helper-concepts/26-05-02-helper-concepts-cornell-notes.tex,45f16264449f7224a1024ddffd0a817008a9a9a161a9fb08e046a92365b4e5d6,collection remainder after ISO-specific template classification,source_removed
26-05-03-01-general-cornell-notes.tex,26-05-03-01-general-cornell-notes.tex,1ba3957c766b49a87d6035b4f19910103890d3c594b7334d55148106ff675c4a,cpp,26-05-03-01-general-cornell-notes.tex,Clause,26,26.05.03.01,General,26-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-general/26-05-03-01-general-cornell-notes.tex,b2d48d6c7b30125f950555478ba647b1c67b0ea7ab6ea4f5674c27fca7418785,collection remainder after ISO-specific template classification,source_removed
26-05-03-02-members-cornell-notes.tex,26-05-03-02-members-cornell-notes.tex,6d8d1e7dcb2bd34e5bd337ed762574d2040221a2a926d88cadb225a3ab0141e6,cpp,26-05-03-02-members-cornell-notes.tex,Clause,26,26.05.03.02,Members,26-members,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-members/26-05-03-02-members-cornell-notes.tex,542e7c4936c58fa236d254bf4a217a25420b75191888ef10da12bec9f3501968,collection remainder after ISO-specific template classification,source_removed
26-05-04-01-general-cornell-notes.tex,26-05-04-01-general-cornell-notes.tex,0226afb4727063150892b1a628da7c5ccc1a486ebd8372c1d857c3eeabdbbfe7,cpp,26-05-04-01-general-cornell-notes.tex,Clause,26,26.05.04.01,General,26-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-general/26-05-04-01-general-cornell-notes.tex,40c109f2d2093f0272e06b205f801dd30ee5cd134e1b7fdb0f87980e1a0b1f71,collection remainder after ISO-specific template classification,source_removed
26-05-04-02-constructors-and-conversions-cornell-notes.tex,26-05-04-02-constructors-and-conversions-cornell-notes.tex,51b9bec795cad2b14f6521304f778da94f56655d241f803ee37d071cb0db1f0a,cpp,26-05-04-02-constructors-and-conversions-cornell-notes.tex,Clause,26,26.05.04.02,Constructors And Conversions,26-constructors-and-conversions,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-constructors-and-conversions/26-05-04-02-constructors-and-conversions-cornell-notes.tex,f36dd3637b2a60b89413b1cd5fdcc360e5e503f73e4692bc8ca2bcd2426fa064,collection remainder after ISO-specific template classification,source_removed
26-05-04-03-accessors-cornell-notes.tex,26-05-04-03-accessors-cornell-notes.tex,b045eac241aa5aa80ddfc8057c6fb79d0468a7e1226a7c50025a8360c809073c,cpp,26-05-04-03-accessors-cornell-notes.tex,Clause,26,26.05.04.03,Accessors,26-accessors,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-accessors/26-05-04-03-accessors-cornell-notes.tex,50cb4207d1e059509d9be345d35dbb768af319f790314e40d29619e4b25e5a95,collection remainder after ISO-specific template classification,source_removed
26-05-05-dangling-iterator-handling-cornell-notes.tex,26-05-05-dangling-iterator-handling-cornell-notes.tex,4abe7e489affc216ad3f90ac6cb0d8ccae480ab9d43d521ea55f581ff71659d7,cpp,26-05-05-dangling-iterator-handling-cornell-notes.tex,Clause,26,26.05.05,Dangling Iterator Handling,26-dangling-iterator-handling,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-dangling-iterator-handling/26-05-05-dangling-iterator-handling-cornell-notes.tex,d4a5746d2749397bad8ce415e40ec449d36c3efa42004b2502de44d7e0963ab3,collection remainder after ISO-specific template classification,source_removed
26-05-06-class-template-elements-of-cornell-notes.tex,26-05-06-class-template-elements-of-cornell-notes.tex,e6373aaf16539d0dbc297b75a56881a68e36bb348a1f01064d40183376162f16,cpp,26-05-06-class-template-elements-of-cornell-notes.tex,Clause,26,26.05.06,Class Template Elements Of,26-class-template-elements-of,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-elements-of/26-05-06-class-template-elements-of-cornell-notes.tex,88140969f04a0fa6f90d7961e91f21e579b8e8c744b2986784f2dffdc79810d3,collection remainder after ISO-specific template classification,source_removed
26-05-07-01-general-cornell-notes.tex,26-05-07-01-general-cornell-notes.tex,dd5ae63073f882e0ca430382321c671ece5af83a228c62ff55b521e8ab92419c,cpp,26-05-07-01-general-cornell-notes.tex,Clause,26,26.05.07.01,General,26-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-general/26-05-07-01-general-cornell-notes.tex,06a67875c2aabf7d22d27bbe13feed1ea1a13f538f1e2a8cfb798958e73e7af3,collection remainder after ISO-specific template classification,source_removed
26-05-07-02-ranges-to-cornell-notes.tex,26-05-07-02-ranges-to-cornell-notes.tex,1a5ee09c2962d9343be19572bed189a1eb6a49fc1f0829ee81dac5281bcb3174,cpp,26-05-07-02-ranges-to-cornell-notes.tex,Clause,26,26.05.07.02,Ranges To,26-ranges-to,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-ranges-to/26-05-07-02-ranges-to-cornell-notes.tex,3ba95fadcefacab296dcf500944034d6e17b52051bdaba920e1b25ecf1686c24,collection remainder after ISO-specific template classification,source_removed
26-05-07-03-ranges-to-adaptors-cornell-notes.tex,26-05-07-03-ranges-to-adaptors-cornell-notes.tex,783c00d4b2fae140928c60453cb380fb56dd3beec38a9286758c43bdb5c9c890,cpp,26-05-07-03-ranges-to-adaptors-cornell-notes.tex,Clause,26,26.05.07.03,Ranges To Adaptors,26-ranges-to-adaptors,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-ranges-to-adaptors/26-05-07-03-ranges-to-adaptors-cornell-notes.tex,01d545365dfcaa91b77180263b9f51d8c3bbac1cb92579f3b31cb78147bc34b5,collection remainder after ISO-specific template classification,source_removed
26-06-01-general-cornell-notes.tex,26-06-01-general-cornell-notes.tex,00e16cc98c9cf72f055cda926d94935bad4aff231cb0f7ef5d0db324cf4c6f63,cpp,26-06-01-general-cornell-notes.tex,Clause,26,26.06.01,General,26-general,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-general/26-06-01-general-cornell-notes.tex,f5cfbd6d478d981bd3e103452ee837e5be5da9b16eebe45cefbd2e8b898247a9,collection remainder after ISO-specific template classification,source_removed
26-06-02-01-overview-cornell-notes.tex,26-06-02-01-overview-cornell-notes.tex,56cbebfbe8e879130597f7d2d7ff667afa5e23a098dc342d021417907f1940ec,cpp,26-06-02-01-overview-cornell-notes.tex,Clause,26,26.06.02.01,Overview,26-overview,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-overview/26-06-02-01-overview-cornell-notes.tex,33092c149b1c1c1807c815688cf239d5b779b0db4d25a60f874cf10310b9ff38,collection remainder after ISO-specific template classification,source_removed
26-06-02-02-class-template-empty-view-cornell-notes.tex,26-06-02-02-class-template-empty-view-cornell-notes.tex,2b1dd5a896f0a1c89f3181a07a5d6366284a6c216f6b9b71d4c9af8a64ec01ec,cpp,26-06-02-02-class-template-empty-view-cornell-notes.tex,Clause,26,26.06.02.02,Class Template Empty View,26-class-template-empty-view,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-empty-view/26-06-02-02-class-template-empty-view-cornell-notes.tex,1354b53428d86735b2d0446066cd855fd92fe86808f2c1ad35287d5f51ad2522,collection remainder after ISO-specific template classification,source_removed
26-06-03-01-overview-cornell-notes.tex,26-06-03-01-overview-cornell-notes.tex,70c4d995ebd79592b33bcbff1fc2e4c6d47c6b9d3e05f4d99be2bbd6204a8543,cpp,26-06-03-01-overview-cornell-notes.tex,Clause,26,26.06.03.01,Overview,26-overview,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-overview/26-06-03-01-overview-cornell-notes.tex,eeac5fcb81a9ef54da9e96885daf98db73461378bbab7aeb98bb92b385f06aa0,collection remainder after ISO-specific template classification,source_removed
26-06-03-02-class-template-single-view-cornell-notes.tex,26-06-03-02-class-template-single-view-cornell-notes.tex,f490edefa98f515d45ab534ab9ec15734a87bf371d2f5490e38d2f27aaf4d011,cpp,26-06-03-02-class-template-single-view-cornell-notes.tex,Clause,26,26.06.03.02,Class Template Single View,26-class-template-single-view,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-single-view/26-06-03-02-class-template-single-view-cornell-notes.tex,ab315995e4bcb2a44f74d66d06b55eda15639b0fb7dcacd0dbb67ea1d2710628,collection remainder after ISO-specific template classification,source_removed
26-06-04-01-overview-cornell-notes.tex,26-06-04-01-overview-cornell-notes.tex,b35e409e029d97c95352103cd8f0b1be02d38c98a0ced61e7b6ecde0f422cc1b,cpp,26-06-04-01-overview-cornell-notes.tex,Clause,26,26.06.04.01,Overview,26-overview,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-overview/26-06-04-01-overview-cornell-notes.tex,839f24947b1b9f792f90910d21bdce6c9d890214153895250c28ccfe9cadcbaa,collection remainder after ISO-specific template classification,source_removed
26-06-04-02-class-template-iota-view-cornell-notes.tex,26-06-04-02-class-template-iota-view-cornell-notes.tex,c26ec204e40fefb3acdbce0a99b8e6a051744c770d97b4a6a89c406bd9a5344b,cpp,26-06-04-02-class-template-iota-view-cornell-notes.tex,Clause,26,26.06.04.02,Class Template Iota View,26-class-template-iota-view,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-iota-view/26-06-04-02-class-template-iota-view-cornell-notes.tex,473d5beebc8b72067530a03bb69e0960285fa7a4538611844cc36778dc8dd746,collection remainder after ISO-specific template classification,source_removed
26-06-04-03-class-iota-view-iterator-cornell-notes.tex,26-06-04-03-class-iota-view-iterator-cornell-notes.tex,79f412faef3ff53f5c454c5bdc8fc65b90fed5de96409ac7cab721b4e5dc4f63,cpp,26-06-04-03-class-iota-view-iterator-cornell-notes.tex,Clause,26,26.06.04.03,Class Iota View Iterator,26-class-iota-view-iterator,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-iota-view-iterator/26-06-04-03-class-iota-view-iterator-cornell-notes.tex,99f82b65db077008fa123d1340b56f31b36859eaa927b3cd5be535add8a8d8ab,collection remainder after ISO-specific template classification,source_removed
26-06-04-04-class-iota-view-sentinel-cornell-notes.tex,26-06-04-04-class-iota-view-sentinel-cornell-notes.tex,27bd98167e28305bd79b665a26896e1b3de112da3a5a8a53483eeac65f5ac73e,cpp,26-06-04-04-class-iota-view-sentinel-cornell-notes.tex,Clause,26,26.06.04.04,Class Iota View Sentinel,26-class-iota-view-sentinel,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-iota-view-sentinel/26-06-04-04-class-iota-view-sentinel-cornell-notes.tex,48ffe1a92eb393d98caba00daa0edccfbec113512908101b7c160757d11e69ed,collection remainder after ISO-specific template classification,source_removed
26-06-05-01-overview-cornell-notes.tex,26-06-05-01-overview-cornell-notes.tex,cf96649ad741bc2c3fb531a586b67c53efedd447cb10153b7d4b781deee7dccd,cpp,26-06-05-01-overview-cornell-notes.tex,Clause,26,26.06.05.01,Overview,26-overview,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-overview/26-06-05-01-overview-cornell-notes.tex,216883789af31bfe2a151283cbaabe5d3553fb2dd29c923ec23563063b32faba,collection remainder after ISO-specific template classification,source_removed
26-06-05-02-class-template-repeat-view-cornell-notes.tex,26-06-05-02-class-template-repeat-view-cornell-notes.tex,b839c9f3ab8b3f6161a1e391b8ff90954bbc747e87c48764bf7fb0e01db8b589,cpp,26-06-05-02-class-template-repeat-view-cornell-notes.tex,Clause,26,26.06.05.02,Class Template Repeat View,26-class-template-repeat-view,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-repeat-view/26-06-05-02-class-template-repeat-view-cornell-notes.tex,d0006aeb0a7a6dce5f71d8c2559ed3d78bff87c27e724ef9e77eb2f60e298cfb,collection remainder after ISO-specific template classification,source_removed
26-06-05-03-class-repeat-view-iterator-cornell-notes.tex,26-06-05-03-class-repeat-view-iterator-cornell-notes.tex,c860251fb2b40558f81dea94271b3a66e70baf591be419ac0b09b8e26eb4bc5a,cpp,26-06-05-03-class-repeat-view-iterator-cornell-notes.tex,Clause,26,26.06.05.03,Class Repeat View Iterator,26-class-repeat-view-iterator,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-repeat-view-iterator/26-06-05-03-class-repeat-view-iterator-cornell-notes.tex,44d2e386d9c2ad2960a265e4dbbde9a9b14d6188e224273aaff36233daa6804b,collection remainder after ISO-specific template classification,source_removed
26-06-06-01-overview-cornell-notes.tex,26-06-06-01-overview-cornell-notes.tex,fe1284d4f079bcfa4bc262c51f3dcf29a2a1255d6c0edad2f8a6cd6b7286b16e,cpp,26-06-06-01-overview-cornell-notes.tex,Clause,26,26.06.06.01,Overview,26-overview,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-overview/26-06-06-01-overview-cornell-notes.tex,ea0f959649fee5017efaf892362baeffa90336ef6c837977e92a23aeb85b34da,collection remainder after ISO-specific template classification,source_removed
26-06-06-02-class-template-basic-istream-view-cornell-notes.tex,26-06-06-02-class-template-basic-istream-view-cornell-notes.tex,05effcf7abe23ee36a46815359809576d4c20d092073211318d39d48f5470fbc,cpp,26-06-06-02-class-template-basic-istream-view-cornell-notes.tex,Clause,26,26.06.06.02,Class Template Basic Istream View,26-class-template-basic-istream-view,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-template-basic-istream-view/26-06-06-02-class-template-basic-istream-view-cornell-notes.tex,48c00b6b09306964c3e96dbc846ef96b6722d0b03a87e73f5ab81119631d06ed,collection remainder after ISO-specific template classification,source_removed
26-06-06-03-class-basic-istream-view-iterator-cornell-notes.tex,26-06-06-03-class-basic-istream-view-iterator-cornell-notes.tex,3d05714aa52f0ffa8282290de4fd4f964282060fbd5915abbb3b456c798fe499,cpp,26-06-06-03-class-basic-istream-view-iterator-cornell-notes.tex,Clause,26,26.06.06.03,Class Basic Istream View Iterator,26-class-basic-istream-view-iterator,src/cornell-notes/programming/languages/cpp/cpp-2024/clauses/26-class-basic-istream-view-iterator/26-06-06-03-class-basic-istream-view-iterator-cornell-notes.tex,62d640dd55307856cae4acb0e71abbba2c6a461df9bc6364fe4edd21090ef877,collection remainder after ISO-specific template classification,source_removed
